Mar. 17, 2023   21:14:33
0.441, 1.746e-6
0.442, 1.754e-6
0.443, 1.762e-6
0.444, 1.770e-6
0.445, 1.778e-6
0.446, 1.785e-6
0.447, 1.794e-6
0.448, 1.802e-6
0.449, 1.810e-6
0.450, 1.817e-6
0.451, 1.825e-6
0.452, 1.835e-6
0.453, 1.842e-6
0.454, 1.851e-6
0.455, 1.859e-6
0.456, 1.867e-6
0.457, 1.875e-6
0.458, 1.883e-6
0.459, 1.891e-6
0.460, 1.900e-6
0.461, 1.909e-6
0.462, 1.918e-6
0.463, 1.926e-6
0.464, 1.934e-6
0.465, 1.942e-6
0.466, 1.949e-6
0.467, 1.958e-6
0.468, 1.967e-6
0.469, 1.975e-6
0.470, 1.984e-6
0.471, 1.993e-6
0.472, 2.002e-6
0.473, 2.011e-6
0.474, 2.020e-6
0.475, 2.028e-6
0.476, 2.038e-6
0.477, 2.046e-6
0.478, 2.056e-6
0.479, 2.065e-6
0.480, 2.074e-6
0.481, 2.083e-6
0.482, 2.092e-6
0.483, 2.101e-6
0.484, 2.111e-6
0.485, 2.120e-6
0.486, 2.130e-6
0.487, 2.141e-6
0.488, 2.149e-6
0.489, 2.159e-6
0.490, 2.168e-6
0.491, 2.178e-6
0.492, 2.188e-6
0.493, 2.197e-6
0.494, 2.207e-6
0.495, 2.217e-6
0.496, 2.226e-6
0.497, 2.237e-6
0.498, 2.246e-6
0.499, 2.258e-6
0.500, 2.268e-6
0.501, 2.277e-6
0.502, 2.288e-6
0.503, 2.299e-6
0.504, 2.309e-6
0.505, 2.320e-6
0.506, 2.331e-6
0.507, 2.342e-6
0.508, 2.353e-6
0.509, 2.364e-6
0.510, 2.375e-6
0.511, 2.386e-6
0.512, 2.398e-6
0.513, 2.409e-6
0.514, 2.420e-6
0.515, 2.431e-6
0.516, 2.443e-6
0.517, 2.454e-6
0.518, 2.465e-6
0.519, 2.477e-6
0.520, 2.488e-6
0.521, 2.500e-6
0.522, 2.512e-6
0.523, 2.524e-6
0.524, 2.537e-6
0.525, 2.549e-6
0.526, 2.561e-6
0.527, 2.573e-6
0.528, 2.585e-6
0.529, 2.599e-6
0.530, 2.611e-6
0.531, 2.623e-6
0.532, 2.637e-6
0.533, 2.649e-6
0.534, 2.663e-6
0.535, 2.676e-6
0.536, 2.689e-6
0.537, 2.703e-6
0.538, 2.718e-6
0.539, 2.730e-6
0.540, 2.745e-6
0.541, 2.758e-6
0.542, 2.773e-6
0.543, 2.788e-6
0.544, 2.802e-6
0.545, 2.817e-6
0.546, 2.832e-6
0.547, 2.847e-6
0.548, 2.862e-6
0.549, 2.878e-6
0.550, 2.894e-6
0.551, 2.910e-6
0.552, 2.926e-6
0.553, 2.942e-6
0.554, 2.959e-6
0.555, 2.975e-6
0.556, 2.992e-6
0.557, 3.009e-6
0.558, 3.027e-6
0.559, 3.045e-6
0.560, 3.063e-6
0.561, 3.081e-6
0.562, 3.100e-6
0.563, 3.121e-6
0.564, 3.140e-6
0.565, 3.160e-6
0.566, 3.179e-6
0.567, 3.200e-6
0.568, 3.219e-6
0.569, 3.241e-6
0.570, 3.261e-6
0.571, 3.283e-6
0.572, 3.305e-6
0.573, 3.326e-6
0.574, 3.349e-6
0.575, 3.372e-6
0.576, 3.395e-6
0.577, 3.419e-6
0.578, 3.442e-6
0.579, 3.467e-6
0.580, 3.493e-6
0.581, 3.516e-6
0.582, 3.541e-6
0.583, 3.568e-6
0.584, 3.594e-6
0.585, 3.622e-6
0.586, 3.650e-6
0.587, 3.679e-6
0.588, 3.708e-6
0.589, 3.738e-6
0.590, 3.769e-6
0.591, 3.799e-6
0.592, 3.831e-6
0.593, 3.863e-6
0.594, 3.896e-6
0.595, 3.931e-6
0.596, 3.965e-6
0.597, 3.999e-6
0.598, 4.035e-6
0.599, 4.072e-6
0.600, 4.109e-6
0.601, 4.147e-6
0.602, 4.186e-6
0.603, 4.226e-6
0.604, 4.267e-6
0.605, 4.307e-6
0.606, 4.350e-6
0.607, 4.393e-6
0.608, 4.437e-6
0.609, 4.483e-6
0.610, 4.529e-6
0.611, 4.576e-6
0.612, 4.626e-6
0.613, 4.675e-6
0.614, 4.728e-6
0.615, 4.781e-6
0.616, 4.833e-6
0.617, 4.888e-6
0.618, 4.944e-6
0.619, 5.001e-6
0.620, 5.059e-6
0.621, 5.117e-6
0.622, 5.178e-6
0.623, 5.240e-6
0.624, 5.305e-6
0.625, 5.371e-6
0.626, 5.437e-6
0.627, 5.508e-6
0.628, 5.579e-6
0.629, 5.651e-6
0.630, 5.725e-6
0.631, 5.801e-6
0.632, 5.878e-6
0.633, 5.957e-6
0.634, 6.038e-6
0.635, 6.122e-6
0.636, 6.207e-6
0.637, 6.295e-6
0.638, 6.385e-6
0.639, 6.477e-6
0.640, 6.571e-6
0.641, 6.666e-6
0.642, 6.762e-6
0.643, 6.863e-6
0.644, 6.966e-6
0.645, 7.072e-6
0.646, 7.181e-6
0.647, 7.291e-6
0.648, 7.403e-6
0.649, 7.518e-6
0.650, 7.636e-6
0.651, 7.757e-6
0.652, 7.883e-6
0.653, 8.008e-6
0.654, 8.139e-6
0.655, 8.269e-6
0.656, 8.403e-6
0.657, 8.542e-6
0.658, 8.684e-6
0.659, 8.830e-6
0.660, 8.978e-6
0.661, 9.127e-6
0.662, 9.282e-6
0.663, 9.441e-6
0.664, 9.602e-6
0.665, 9.767e-6
0.666, 9.933e-6
0.667, 1.010e-5
0.668, 1.028e-5
0.669, 1.046e-5
0.670, 1.064e-5
0.671, 1.083e-5
0.672, 1.102e-5
0.673, 1.121e-5
0.674, 1.141e-5
0.675, 1.161e-5
0.676, 1.182e-5
0.677, 1.203e-5
0.678, 1.224e-5
0.679, 1.246e-5
0.680, 1.268e-5
0.681, 1.291e-5
0.682, 1.313e-5
0.683, 1.337e-5
0.684, 1.361e-5
0.685, 1.385e-5
0.686, 1.410e-5
0.687, 1.435e-5
0.688, 1.461e-5
0.689, 1.487e-5
0.690, 1.513e-5
0.691, 1.540e-5
0.692, 1.568e-5
0.693, 1.596e-5
0.694, 1.624e-5
0.695, 1.653e-5
0.696, 1.682e-5
0.697, 1.712e-5
0.698, 1.742e-5
0.699, 1.772e-5
0.700, 1.803e-5
0.701, 1.835e-5
0.702, 1.867e-5
0.703, 1.899e-5
0.704, 1.932e-5
0.705, 1.966e-5
0.706, 1.999e-5
0.707, 2.034e-5
0.708, 2.069e-5
0.709, 2.104e-5
0.710, 2.140e-5
0.711, 2.176e-5
0.712, 2.212e-5
0.713, 2.249e-5
0.714, 2.287e-5
0.715, 2.325e-5
0.716, 2.364e-5
0.717, 2.403e-5
0.718, 2.443e-5
0.719, 2.482e-5
0.720, 2.523e-5
0.721, 2.564e-5
0.722, 2.605e-5
0.723, 2.646e-5
0.724, 2.689e-5
0.725, 2.731e-5
0.726, 2.774e-5
0.727, 2.818e-5
0.728, 2.862e-5
0.729, 2.906e-5
0.730, 2.951e-5
0.731, 2.996e-5
0.732, 3.042e-5
0.733, 3.088e-5
0.734, 3.134e-5
0.735, 3.181e-5
0.736, 3.228e-5
0.737, 3.276e-5
0.738, 3.324e-5
0.739, 3.373e-5
0.740, 3.422e-5
0.741, 3.471e-5
0.742, 3.521e-5
0.743, 3.571e-5
0.744, 3.622e-5
0.745, 3.673e-5
0.746, 3.724e-5
0.747, 3.776e-5
0.748, 3.828e-5
0.749, 3.880e-5
0.750, 3.933e-5
0.751, 3.986e-5
0.752, 4.040e-5
0.753, 4.093e-5
0.754, 4.147e-5
0.755, 4.202e-5
0.756, 4.257e-5
0.757, 4.312e-5
0.758, 4.367e-5
0.759, 4.423e-5
0.760, 4.479e-5
0.761, 4.536e-5
0.762, 4.593e-5
0.763, 4.650e-5
0.764, 4.707e-5
0.765, 4.765e-5
0.766, 4.823e-5
0.767, 4.881e-5
0.768, 4.940e-5
0.769, 4.999e-5
0.770, 5.058e-5
0.771, 5.118e-5
0.772, 5.178e-5
0.773, 5.238e-5
0.774, 5.298e-5
0.775, 5.358e-5
0.776, 5.419e-5
0.777, 5.480e-5
0.778, 5.541e-5
0.779, 5.603e-5
0.780, 5.664e-5
0.781, 5.726e-5
0.782, 5.788e-5
0.783, 5.851e-5
0.784, 5.913e-5
0.785, 5.976e-5
0.786, 6.039e-5
0.787, 6.102e-5
0.788, 6.166e-5
0.789, 6.229e-5
0.790, 6.293e-5
0.791, 6.357e-5
0.792, 6.421e-5
0.793, 6.486e-5
0.794, 6.551e-5
0.795, 6.616e-5
0.796, 6.681e-5
0.797, 6.746e-5
0.798, 6.811e-5
0.799, 6.876e-5
0.800, 6.922e-5
0.799, 6.870e-5
0.798, 6.781e-5
0.797, 6.690e-5
0.796, 6.599e-5
0.795, 6.509e-5
0.794, 6.420e-5
0.793, 6.332e-5
0.792, 6.246e-5
0.791, 6.160e-5
0.790, 6.075e-5
0.789, 5.992e-5
0.788, 5.909e-5
0.787, 5.827e-5
0.786, 5.746e-5
0.785, 5.666e-5
0.784, 5.586e-5
0.783, 5.507e-5
0.782, 5.429e-5
0.781, 5.352e-5
0.780, 5.276e-5
0.779, 5.200e-5
0.778, 5.125e-5
0.777, 5.051e-5
0.776, 4.978e-5
0.775, 4.905e-5
0.774, 4.833e-5
0.773, 4.761e-5
0.772, 4.691e-5
0.771, 4.621e-5
0.770, 4.551e-5
0.769, 4.483e-5
0.768, 4.414e-5
0.767, 4.347e-5
0.766, 4.280e-5
0.765, 4.214e-5
0.764, 4.149e-5
0.763, 4.084e-5
0.762, 4.020e-5
0.761, 3.957e-5
0.760, 3.894e-5
0.759, 3.832e-5
0.758, 3.770e-5
0.757, 3.709e-5
0.756, 3.649e-5
0.755, 3.589e-5
0.754, 3.530e-5
0.753, 3.472e-5
0.752, 3.414e-5
0.751, 3.357e-5
0.750, 3.301e-5
0.749, 3.244e-5
0.748, 3.189e-5
0.747, 3.135e-5
0.746, 3.081e-5
0.745, 3.027e-5
0.744, 2.974e-5
0.743, 2.922e-5
0.742, 2.870e-5
0.741, 2.819e-5
0.740, 2.768e-5
0.739, 2.718e-5
0.738, 2.669e-5
0.737, 2.620e-5
0.736, 2.572e-5
0.735, 2.525e-5
0.734, 2.478e-5
0.733, 2.431e-5
0.732, 2.386e-5
0.731, 2.341e-5
0.730, 2.296e-5
0.729, 2.252e-5
0.728, 2.209e-5
0.727, 2.166e-5
0.726, 2.123e-5
0.725, 2.082e-5
0.724, 2.040e-5
0.723, 2.000e-5
0.722, 1.960e-5
0.721, 1.920e-5
0.720, 1.881e-5
0.719, 1.843e-5
0.718, 1.805e-5
0.717, 1.768e-5
0.716, 1.731e-5
0.715, 1.695e-5
0.714, 1.659e-5
0.713, 1.624e-5
0.712, 1.590e-5
0.711, 1.556e-5
0.710, 1.522e-5
0.709, 1.489e-5
0.708, 1.457e-5
0.707, 1.425e-5
0.706, 1.394e-5
0.705, 1.363e-5
0.704, 1.333e-5
0.703, 1.303e-5
0.702, 1.274e-5
0.701, 1.245e-5
0.700, 1.216e-5
0.699, 1.189e-5
0.698, 1.161e-5
0.697, 1.135e-5
0.696, 1.108e-5
0.695, 1.082e-5
0.694, 1.057e-5
0.693, 1.032e-5
0.692, 1.008e-5
0.691, 9.836e-6
0.690, 9.603e-6
0.689, 9.370e-6
0.688, 9.145e-6
0.687, 8.923e-6
0.686, 8.706e-6
0.685, 8.492e-6
0.684, 8.283e-6
0.683, 8.081e-6
0.682, 7.879e-6
0.681, 7.682e-6
0.680, 7.490e-6
0.679, 7.302e-6
0.678, 7.119e-6
0.677, 6.936e-6
0.676, 6.760e-6
0.675, 6.590e-6
0.674, 6.421e-6
0.673, 6.255e-6
0.672, 6.092e-6
0.671, 5.934e-6
0.670, 5.781e-6
0.669, 5.629e-6
0.668, 5.481e-6
0.667, 5.336e-6
0.666, 5.194e-6
0.665, 5.058e-6
0.664, 4.923e-6
0.663, 4.793e-6
0.662, 4.663e-6
0.661, 4.538e-6
0.660, 4.415e-6
0.659, 4.296e-6
0.658, 4.180e-6
0.657, 4.067e-6
0.656, 3.955e-6
0.655, 3.846e-6
0.654, 3.740e-6
0.653, 3.637e-6
0.652, 3.537e-6
0.651, 3.441e-6
0.650, 3.346e-6
0.649, 3.253e-6
0.648, 3.163e-6
0.647, 3.072e-6
0.646, 2.986e-6
0.645, 2.902e-6
0.644, 2.820e-6
0.643, 2.741e-6
0.642, 2.664e-6
0.641, 2.588e-6
0.640, 2.514e-6
0.639, 2.441e-6
0.638, 2.373e-6
0.637, 2.303e-6
0.636, 2.237e-6
0.635, 2.172e-6
0.634, 2.109e-6
0.633, 2.049e-6
0.632, 1.989e-6
0.631, 1.932e-6
0.630, 1.877e-6
0.629, 1.822e-6
0.628, 1.769e-6
0.627, 1.717e-6
0.626, 1.666e-6
0.625, 1.618e-6
0.624, 1.570e-6
0.623, 1.522e-6
0.622, 1.477e-6
0.621, 1.432e-6
0.620, 1.389e-6
0.619, 1.348e-6
0.618, 1.307e-6
0.617, 1.268e-6
0.616, 1.230e-6
0.615, 1.192e-6
0.614, 1.155e-6
0.613, 1.121e-6
0.612, 1.086e-6
0.611, 1.054e-6
0.610, 1.020e-6
0.609, 9.890e-7
0.608, 9.591e-7
0.607, 9.289e-7
0.606, 9.003e-7
0.605, 8.714e-7
0.604, 8.439e-7
0.603, 8.180e-7
0.602, 7.909e-7
0.601, 7.659e-7
0.600, 7.401e-7
0.599, 7.146e-7
0.598, 6.930e-7
0.597, 6.696e-7
0.596, 6.473e-7
0.595, 6.264e-7
0.594, 6.042e-7
0.593, 5.849e-7
0.592, 5.652e-7
0.591, 5.454e-7
0.590, 5.268e-7
0.589, 5.075e-7
0.588, 4.902e-7
0.587, 4.732e-7
0.586, 4.556e-7
0.585, 4.395e-7
0.584, 4.236e-7
0.583, 4.078e-7
0.582, 3.931e-7
0.581, 3.778e-7
0.580, 3.646e-7
0.579, 3.519e-7
0.578, 3.381e-7
0.577, 3.246e-7
0.576, 3.117e-7
0.575, 2.981e-7
0.574, 2.864e-7
0.573, 2.748e-7
0.572, 2.623e-7
0.571, 2.508e-7
0.570, 2.394e-7
0.569, 2.281e-7
0.568, 2.181e-7
0.567, 2.068e-7
0.566, 1.967e-7
0.565, 1.867e-7
0.564, 1.768e-7
0.563, 1.668e-7
0.562, 1.578e-7
0.561, 1.489e-7
0.560, 1.400e-7
0.559, 1.309e-7
0.558, 1.235e-7
0.557, 1.145e-7
0.556, 1.062e-7
0.555, 9.804e-8
0.554, 9.005e-8
0.553, 8.289e-8
0.552, 7.556e-8
0.551, 6.735e-8
0.550, 6.068e-8
0.549, 5.278e-8
0.548, 4.663e-8
0.547, 4.016e-8
0.546, 3.274e-8
0.545, 2.677e-8
0.544, 1.999e-8
0.543, 1.353e-8
0.542, 7.836e-9
0.541, 1.349e-9
0.540, -4.174e-9
0.539, -1.024e-8
0.538, -1.637e-8
0.537, -2.184e-8
0.536, -2.702e-8
0.535, -3.302e-8
0.534, -3.887e-8
0.533, -4.413e-8
0.532, -4.937e-8
0.531, -5.490e-8
0.530, -5.957e-8
0.529, -6.538e-8
0.528, -7.008e-8
0.527, -7.575e-8
0.526, -7.944e-8
0.525, -8.461e-8
0.524, -8.994e-8
0.523, -9.267e-8
0.522, -9.793e-8
0.521, -1.022e-7
0.520, -1.063e-7
0.519, -1.109e-7
0.518, -1.141e-7
0.517, -1.187e-7
0.516, -1.234e-7
0.515, -1.263e-7
0.514, -1.311e-7
0.513, -1.343e-7
0.512, -1.400e-7
0.511, -1.435e-7
0.510, -1.460e-7
0.509, -1.498e-7
0.508, -1.534e-7
0.507, -1.568e-7
0.506, -1.609e-7
0.505, -1.642e-7
0.504, -1.674e-7
0.503, -1.716e-7
0.502, -1.752e-7
0.501, -1.787e-7
0.500, -1.825e-7
0.499, -1.856e-7
0.498, -1.894e-7
0.497, -1.922e-7
0.496, -1.949e-7
0.495, -1.978e-7
0.494, -2.004e-7
0.493, -2.038e-7
0.492, -2.071e-7
0.491, -2.097e-7
0.490, -2.131e-7
0.489, -2.160e-7
0.488, -2.188e-7
0.487, -2.219e-7
0.486, -2.255e-7
0.485, -2.280e-7
0.484, -2.310e-7
0.483, -2.337e-7
0.482, -2.366e-7
0.481, -2.391e-7
0.480, -2.418e-7
0.479, -2.452e-7
0.478, -2.469e-7
0.477, -2.501e-7
0.476, -2.529e-7
0.475, -2.553e-7
0.474, -2.587e-7
0.473, -2.613e-7
0.472, -2.635e-7
0.471, -2.671e-7
0.470, -2.689e-7
0.469, -2.720e-7
0.468, -2.742e-7
0.467, -2.765e-7
0.466, -2.802e-7
0.465, -2.819e-7
0.464, -2.849e-7
0.463, -2.875e-7
0.462, -2.895e-7
0.461, -2.932e-7
0.460, -2.958e-7
0.459, -2.979e-7
0.458, -3.005e-7
